
"Legs · Day 5 · Week 43 · Upper/Lower PPL","2026-03-28 1:00 pm","1:37 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
"3. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,65,20
2,65,20
3,65,16

"Push · Day 3 · Week 17 · Upper/Lower PPL","2024-06-17 3:46 pm","39 min"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
4,40,12
"2. ISO Lateral Bench Press · Machine · 15 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10
"3. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10
4,20,10
"4. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,7.5,12
2,7.5,10
3,7.5,7

"Upper · Standalone workout","2024-05-26 3:40 pm","41 min"
"1. ISO Lateral Bench Press · Machine · 8 reps · 3 dropsets"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,8
2,30,10
3,30,10
"3. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10
"4. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,7.5,15
2,7.5,15
3,7.5,15
"5. Curls · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,12
3,20,12

"Upper · Day 1 · Week 17 · Upper/Lower PPL","2024-04-28 10:02 pm","44 min"
"1. Incline Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,8
2,50,8
3,50,9
"2. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,10
2,25,10
3,25,10
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,44,10
2,44,10
3,44,8
"4. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,8
2,8,8
3,8,8
"5. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,12

"Pull · Day 4 · Week 16 · Upper/Lower PPL","2024-04-26 4:23 pm","31 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 8 reps"
#,KG,REPS
1,42.5,12
2,42.5,12
3,42.5,15
"2. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,60,10
2,60,9
3,60,8
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,10,15
2,10,15
3,10,12
"4. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,15
2,10,10
3,10,8

"Push · Standalone workout","2024-04-25 12:40 am","25 min"
"1. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,10
2,10,9
3,10,7
"3. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,11
2,24,9
3,24,7
"4. Flys · Dumbbells · 8 reps"
#,KG,REPS
1,24,10
2,24,10
"5. Curls · Dumbbells · 10 reps"
#,KG,REPS
1,20,15
2,20,15

"Push · Standalone workout","2024-04-22 4:18 pm","27 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,7
"2. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,10
2,25,10
3,25,10
"3. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10

"Push · Standalone workout","2024-04-20 3:34 pm","55 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. Butterfly with Wide Grip · Machine · 10 reps"
#,KG,REPS
1,32.5,10
2,32.5,10
3,32.5,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,20,10
2,20,12
3,20,12
"4. Overhead Triceps Extensions · Barbell · 10 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,12

"Legs · Day 5 · Week 16 · Upper/Lower PPL","2024-04-19 8:59 pm","57 min"
"1. Hack Squats · Machine · 8 reps"
#,KG,REPS
1,20,8
2,20,8
3,20,8
"2. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,15
2,10,10
3,7.5,12
"3. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"4. Deadlifts · Barbell · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"5. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,12
"6. Standing Calf Raises · Smith machine · 10 reps"
#,KG,REPS
1,95,12
2,95,12
3,95,12

"Push · Standalone workout","2024-04-19 12:15 am","28 min"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,8
"2. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,10
2,25,10
3,25,10
"3. Curls · Dumbbells · 8 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12

"Upper · Standalone workout","2024-04-10 11:32 pm","38 min"
"1. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"2. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,40,12
2,50,10
3,50,10
"3. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,10
2,50,9
3,50,8
"4. Curls · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,15
"5. Overhead Triceps Extensions · EZ bar · 10 reps"
#,KG,REPS
1,12,20
2,12,20
3,12,20

"Push · Day 3 · Week 16 · Upper/Lower PPL","2024-03-27 12:07 am","33 min"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"2. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,8
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10

"Lower · Day 2 · Week 16 · Upper/Lower PPL","2024-03-17 5:50 pm","1:10 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,85,12
2,85,12
3,85,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
4,20,12
5,20,12
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10

"Upper · Day 1 · Week 16 · Upper/Lower PPL","2024-03-12 1:40 am","31 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"4. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12

"Pull · Day 4 · Week 15 · Upper/Lower PPL","2024-02-17 9:26 pm","47 min"
"1. ISO lateral high row · Machine · 8 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,9
"2. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,12.5,12
2,12.5,8
3,10,15
"3. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,10
2,42.5,10
3,42.5,10
"4. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,8
"5. Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,24,12
2,24,12
3,24,12
"6. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,15
2,75,15
3,75,15

"Lower · Day 2 · Week 15 · Upper/Lower PPL","2024-02-17 12:46 am","1:07 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Leg Press · Machine · 10 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10
"3. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10

"Upper · Day 1 · Week 15 · Upper/Lower PPL","2024-02-16 12:41 am","1:06 hr"
"1. Bench Press · Barbell · 8 reps · 2 dropsets"
#,KG,REPS
1,60,8
2,60,8
3,60,8
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,12
2,42.5,12
3,42.5,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,32.5,10
2,32.5,9
3,32.5,8
"4. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,8
"5. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,7
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,30,9
2,30,7
3,30,4
"7. Overhead Triceps Extensions · Dumbbells · 15 reps"
#,KG,REPS
1,10,14
2,10,10

"Push · Standalone workout","2024-02-12 1:54 am","55 min"
"1. Push-Ups · Bodyweight · 10 reps"
#,REPS
1,12
2,10
3,10
4,10
5,10
"2. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,9,12
2,9,12
3,9,10
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,12
2,9,12
3,9,12

"Push · Standalone workout","2024-02-09 9:31 pm","40 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,9
3,50,6
"2. Standing Shoulder Press with Close Grip · Barbell · 10 reps"
#,KG,REPS
1,28,10
2,28,10
3,28,10
"3. Butterfly with Wide Grip · Machine · 10 reps"
#,KG,REPS
1,47,10
2,47,10
3,47,9
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,12
2,10,8
3,10,7

"Upper · Day 1 · Week 14 · Upper/Lower PPL","2024-02-07 1:04 am","55 min"
"1. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"3. Bench Press · Dumbbells · 8 reps · 3 dropsets"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"4. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"5. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,24,15
2,24,12
3,24,10
"6. Overhead Triceps Extensions · Dumbbells · 15 reps"
#,KG,REPS
1,10,12
2,10,10
3,10,10

"Pull · Day 4 · Week 14 · Upper/Lower PPL","2024-02-04 10:02 pm","48 min"
"1. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,20,12
2,20,10
3,20,8
"2. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,11
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,12.5,15
2,12.5,15
3,12.5,15
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,24,12
2,24,10
3,24,10
"5. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,13
3,20,12

"Push · Day 3 · Week 14 · Upper/Lower PPL","2024-02-03 9:05 pm","32 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,9
2,50,7
3,50,6
"2. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,9
3,40,7
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,10
2,10,10
3,10,8
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,10
2,10,10
3,10,8

"Pull · Day 4 · Week 13 · Upper/Lower PPL","2024-01-27 5:23 pm","54 min"
"1. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,10
3,20,12
"3. ISO Lateral Row · Machine · 10 reps"
#,KG,REPS
1,40,15
2,50,12
3,50,12
"4. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,10
"5. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,7.5,15
2,10,12
3,10,12
"6. Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,20,15
2,20,15
3,20,12
"7. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,13
3,20,10

"Push · Standalone workout","2024-01-27 1:46 am","43 min"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,55,10
2,55,9
3,55,8
"2. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,8,13
2,8,11
3,8,8
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,8,15
2,8,15
3,8,12
"5. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,7
2,10,7
3,10,7

"Lower · Standalone workout","2024-01-21 9:10 pm","48 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,15
"3. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,11
2,75,11
3,75,11

"Push · Standalone workout","2024-01-20 11:07 pm","41 min"
"1. Push-Ups · Bodyweight · 8 reps"
#,REPS
1,12
2,10
3,10
"2. Arnold Press · Dumbbells · 10 reps"
#,KG,REPS
1,18,10
2,18,10
3,18,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,8,12
2,8,12
3,8,10
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,8,14
2,8,14
3,8,13
"5. Triceps Kickbacks · Dumbbells · 10 reps"
#,KG,REPS
1,8,10
2,8,8
3,8,10

"Upper · Standalone workout","2024-01-17 9:08 pm","40 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,52.5,10
2,52.5,10
3,52.5,9
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,10
3,40,10
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,10
"4. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,20,17
2,20,12
3,20,9
"5. Overhead Triceps Extensions · Dumbbells · 15 reps"
#,KG,REPS
1,8,15
2,8,12
3,8,9

"Upper · Standalone workout","2024-01-12 8:20 pm","1:12 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","WU1 · 20 kg · 9 reps
WU2 · 37.5 kg · 7 reps"
#,KG,REPS
1,52.5,10
2,52.5,10
3,52.5,8
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,32,15
2,32,15
3,32,15
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,8
"4. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"5. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,9
2,30,8
3,30,7
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,12
"7. Skull Crushers · Barbell · 15 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,12

"Upper · Standalone workout","2024-01-03 12:11 am","1:03 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,55,10
2,55,10
3,55,6
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,30,15
2,30,15
3,30,15
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,36,6
"4. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,15

"Push · Day 3 · Week 13 · Upper/Lower PPL","2023-12-11 7:47 pm","49 min"
"1. ISO Lateral Bench Press · Machine · 8 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,8,15
2,8,13
3,8,11
"4. Push-Ups · Bodyweight · 10 reps"
#,REPS
1,10
2,8
3,7
"5. Bench Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,12

"Lower · Standalone workout","2023-12-10 7:49 pm","33 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,10
4,80,8
"2. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,12
4,50,12
5,50,12
"3. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,65,12
2,65,12
3,65,12
4,65,12
"4. Rowing Machine · Machine"
#,KM,MINS
1,1,2:12

"Upper · Standalone workout","2023-12-09 8:02 pm","1 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,55,10
2,55,9
3,55,8
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,36,15
2,36,15
3,36,15
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,36,7
2,36,8
3,36,6
"4. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,16,20
2,16,20
3,16,20
"5. Overhead Triceps Extensions · Dumbbells · 15 reps"
#,KG,REPS
1,8,13
2,8,11
3,8,11

"Lower · Day 2 · Week 13 · Upper/Lower PPL","2023-11-28 1:17 am","1:17 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,10
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,55,12
2,55,12
3,55,12

"Upper · Standalone workout","2023-11-26 9:21 pm","1:23 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,55,10
2,55,8
3,55,7
"2. Seal Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,8
3,30,8
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,47,10
2,47,10
3,47,8
"5. Curls · Barbell · 15 reps"
#,KG,REPS
1,20,15
2,20,12
3,20,10
"6. Skull Crushers · Barbell · 15 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,12
"7. Rowing Machine · Machine"
#,KM,MINS
1,0.5,2:15
2,0.5,1:57
3,0.5,2:03

"Upper · Standalone workout","2023-11-11 10:17 pm","1 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,60,8
2,60,7
3,60,6
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,10
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,8
"4. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,10
"5. Overhead Triceps Extensions · Dumbbells · 15 reps"
#,KG,REPS
1,8,12
2,8,12
3,8,11

"Upper · Day 1 · Week 13 · Upper/Lower PPL","2023-10-29 7:29 pm","43 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","WU1 · 20 kg · 9 reps
WU2 · 40 kg · 7 reps"
#,KG,REPS
1,62.5,8
2,62.5,7
3,62.5,6
"2. Bent-Over Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,45,10
3,45,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,12
3,30,10
"4. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,24,12
2,24,12
3,24,9
"5. Skull Crushers · Barbell · 15 reps"
#,KG,REPS
1,20,13
2,20,13
3,20,11

"Pull · Day 4 · Week 12 · Upper/Lower PPL","2023-10-28 6:39 pm","46 min"
"1. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,9
"2. Rows with Wide Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,8
2,42.5,8
3,42.5,8
"3. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,47,10
2,47,10
3,47,10
"4. Seal Rows · Barbell · 10 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,8
"5. Preacher Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,22,10
2,22,9
3,22,6

"Push · Day 3 · Week 12 · Upper/Lower PPL","2023-10-26 11:46 pm","1:01 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,40,10
2,40,8
3,40,9
"2. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,7
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,8,12
2,8,10
3,8,8
"4. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,29,10
2,29,10
3,29,10
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,8,10
2,8,10
3,8,10
"6. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,7.5,15
2,10,10
3,10,7

"Lower · Day 2 · Week 12 · Upper/Lower PPL","2023-10-22 7:29 pm","1:15 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,90,10
2,90,8
3,90,8
"2. Squats · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"4. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+0,10
2,+0,10
3,+0,10
"5. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,55,12
2,55,12
3,55,12
"6. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"7. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12

"Upper · Standalone workout","2023-10-21 9:18 pm","49 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,60,8
2,60,8
3,60,7
"2. Seal Rows · Barbell · 8 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"4. Lateral Raises · Dumbbells · 12 reps"
#,KG,REPS
1,8,10
2,8,10
3,8,8
"5. Curls · Barbell · 15 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,12
"6. Overhead Triceps Extensions · Barbell · 15 reps"
#,KG,REPS
1,15,18
2,15,18
3,15,15

"Upper · Day 1 · Week 12 · Upper/Lower PPL","2023-10-07 9:35 pm","1:07 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","WU1 · 22.5 kg · 9 reps
WU2 · 42.5 kg · 7 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,6
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps","WU1 · 30 kg · 8 reps"
#,KG,REPS
1,47,12
2,54,10
3,54,8
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,9
3,30,8
"4. Seal Rows · Barbell · 8 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"5. ISO Lateral Bench Press · Machine · 12 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"6. Curls · Barbell · 15 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,10
"7. Overhead Triceps Extensions · Barbell · 15 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,10

"Pull · Day 4 · Week 11 · Upper/Lower PPL","2023-09-15 10:14 pm","56 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,3
2,+0,3
3,+0,3
"2. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,55,10
2,55,10
3,55,9
"3. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,63.6,6
2,56.6,9
3,56.6,7
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,19.3,12
2,19.3,12
3,19.3,12
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,28,12
2,28,9
3,28,6
"6. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,25,12
2,25,10
3,25,10

"Push · Day 3 · Week 11 · Upper/Lower PPL","2023-09-13 10:10 pm","42 min"
"1. Incline Chest Press · Machine · 8 reps"
#,KG,REPS
1,65.4,10
2,65.4,10
3,65.4,8
"2. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,44,10
2,44,10
3,44,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,9,15
2,9,12
3,9,9
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,27.5,12
2,27.5,8
3,27.5,8
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,8
2,9,8
3,9,8

"Upper · Day 1 · Week 11 · Upper/Lower PPL","2023-09-10 11:26 pm","1:26 hr"
"1. Bench Press · Barbell · 8 reps","WU1 · 22.5 kg · 9 reps
WU2 · 42.5 kg · 7 reps"
#,KG,REPS
1,65,8
2,65,6
3,65,5
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,24,10
2,24,10
3,24,10
"3. Incline Bench Press · Barbell · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,55.3,10
2,55.3,10
3,55.3,5
"5. Flys · Resistance bands · 15 reps"
#,KG,REPS
1,27,12
2,27,15
3,27,15
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,25,15
2,25,14
3,25,10
"7. Overhead Triceps Extensions · Barbell · 15 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10

"Upper · Day 1 · Week 10 · Upper/Lower PPL","2023-09-03 10:28 pm","1:02 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,65,8
2,65,8
3,65,7
"2. Rows with Close Grip · Cable · 8 reps","W1 · 35 kg · 8 reps"
#,KG,REPS
1,68.3,7
2,68.3,7
3,68.3,6
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,35,9
2,35,8
3,35,8
"4. Flys · Cable · 15 reps"
#,KG,REPS
1,15.8,15
2,15.8,15
3,15.8,15
"5. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,30,10
2,30,9
3,30,6
"6. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,14
3,17,12

"Push · Day 3 · Week 10 · Upper/Lower PPL","2023-08-30 11:14 pm","35 min"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,65,7
2,65,6
3,65,6
"2. Incline Chest Press · Machine · 8 reps"
#,KG,REPS
1,68,8
2,68,8
3,68,7
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,9,14
2,9,12
3,8,12
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,27.5,9
2,27.5,8
3,27.5,6
